id_restaurante;nome_restaurante;containerId;createdAt;customer_id;displayId;engineId;engineName;engineType;extraInfo;integrated;integrationId;isTest;orderTiming;orderType;salesChannel;scheduledAt;status;preparationTime;takeOutTimeInSeconds;totalAmount;updatedAt;version
15;Rei do Caldo;40EQUUT4;31/12/2024 11:00;459;UMK91G;GXM6H2;DirectOrder;POS;Excepturi quaerat quaerat eum sit asperiores adipisci.;True;8193;False;SCHEDULED;INDOOR;WHATSAPP;21/05/2025 18:33;CANCELED;23;2364;57.66;19/05/2025 18:56;v3.2.7
15;Rei do Caldo;4JNN9NRC;19/02/2025 00:55;33;QBLSDM;TUP8J5;KDSPro;APP;Aspernatur incidunt distinctio fuga pariatur odit.;True;2312;False;SCHEDULED;TAKEOUT;SITE;;CONFIRMED;50;874;21.77;25/04/2025 20:49;v3.6.9
15;Rei do Caldo;4XGMS7OM;08/10/2024 05:38;605;06HMQ3;1YT4BM;DirectOrder;WEB;Aspernatur suscipit quas cum.;True;6720;False;IMMEDIATE;DELIVERY;EPADOCA;;CONFIRMED;83;2138;38.39;26/06/2025 06:32;v2.9.0
15;Rei do Caldo;5DUYYWJO;21/02/2025 21:52;924;YGKL7I;WTAQEA;DirectOrder;WEB;Quia sunt minus mollitia eligendi odit vitae.;True;5099;False;SCHEDULED;TAKEOUT;99FOOD;23/08/2025 23:21;CONCLUDED;53;127;44.32;22/08/2025 06:30;v2.5.5
15;Rei do Caldo;5KOY1IEN;06/08/2025 16:39;435;JKR0R4;CXHHRD;KDSPro;WEB;Neque totam distinctio omnis consectetur animi.;False;5941;False;SCHEDULED;DELIVERY;DELIVERYVIP;;CONFIRMED;54;2366;56.42;05/12/2024 06:04;v2.4.4
15;Rei do Caldo;5OJ076B9;07/06/2025 11:16;66;KS1G4K;T089LW;CannoliEngine;WEB;Dignissimos aliquid veritatis id tempore quo.;True;1029;False;SCHEDULED;INDOOR;DELIVERYVIP;16/02/2025 11:19;CANCELED;44;2276;64.08;15/02/2025 05:54;v3.3.6
15;Rei do Caldo;6GYRBQDG;12/08/2025 08:29;14;M9D4CV;W7PXBN;CannoliEngine;APP;Facere numquam labore blanditiis.;True;1938;True;IMMEDIATE;DELIVERY;SITE;15/12/2024 19:11;DISPATCHED;21;988;112.48;16/12/2024 05:59;v2.8.9
15;Rei do Caldo;6T5RNOGD;24/03/2025 19:47;208;J68BMB;0Y0P0Y;DirectOrder;WEB;;True;9512;False;IMMEDIATE;INDOOR;99FOOD;;DISPATCHED;18;640;65.75;04/05/2025 09:50;v2.1.0
15;Rei do Caldo;6WTL0OC7;09/12/2024 19:38;29;HKHBED;BPBX2X;KDSPro;WEB;;True;1672;False;IMMEDIATE;DELIVERY;99FOOD;;CONFIRMED;90;691;25.8;01/04/2025 19:06;v3.1.7
15;Rei do Caldo;7J0F8SKE;17/03/2025 21:33;794;5NTXYB;Z9M7SA;IfoodBridge;WEB;;True;5005;False;SCHEDULED;INDOOR;99FOOD;05/06/2025 11:38;CONCLUDED;82;363;20.73;04/06/2025 05:51;v3.0.0
15;Rei do Caldo;7N4NSAC9;23/09/2024 13:21;873;WKFXVK;S20EGY;KDSPro;POS;Hic tempora quisquam rerum quos placeat.;True;2188;False;IMMEDIATE;INDOOR;WHATSAPP;23/10/2024 16:21;CONFIRMED;53;826;38.22;24/10/2024 10:08;v1.6.5
15;Rei do Caldo;7VSV7UDR;05/08/2025 15:27;410;PCMSQC;LB50DE;KDSPro;POS;;True;6307;False;SCHEDULED;DELIVERY;SITE;27/08/2025 06:31;DISPATCHED;42;799;17.35;27/08/2025 17:58;v1.5.7
15;Rei do Caldo;8S88ERTM;14/01/2025 09:35;225;CQHM3U;5V5T0A;DirectOrder;WEB;;False;5749;False;SCHEDULED;DELIVERY;ANOTAAI;10/05/2025 00:29;PENDING;6;1870;27.43;07/05/2025 09:12;v1.9.7
15;Rei do Caldo;92PZ0A14;01/09/2025 20:55;316;QKDFGW;QD885M;KDSPro;POS;Eius id debitis.;True;8304;False;SCHEDULED;TAKEOUT;SITE;;PENDING;89;528;15.2;26/08/2025 18:52;v2.5.0
15;Rei do Caldo;96BJZLCX;18/05/2025 12:08;187;JMUMXL;TK9ZEJ;IfoodBridge;WEB;;False;3144;False;IMMEDIATE;TAKEOUT;EPADOCA;23/03/2025 19:46;CONFIRMED;69;2238;59.54;21/03/2025 09:12;v3.9.8
15;Rei do Caldo;96JA5TXW;27/09/2024 02:05;275;7SYAOW;IJQ4YN;KDSPro;POS;;True;4520;False;IMMEDIATE;TAKEOUT;ANOTAAI;09/06/2025 18:01;PENDING;75;524;23.38;07/06/2025 13:32;v3.4.0
15;Rei do Caldo;97LW6S8Q;22/11/2024 00:13;280;8NX4LN;1UMHWF;CannoliEngine;WEB;Fuga quis illo dolorum atque dolores natus ratione.;True;9657;False;SCHEDULED;TAKEOUT;WHATSAPP;11/07/2025 06:39;PLACED;55;3542;31.51;09/07/2025 12:45;v3.1.5
15;Rei do Caldo;9C4JVMXC;04/03/2025 02:27;74;J0IJLM;AEFCWY;KDSPro;WEB;Corrupti libero eum iste ipsam ad hic.;True;2640;False;IMMEDIATE;DELIVERY;IFOOD;17/07/2025 07:17;CONFIRMED;49;1099;20.31;15/07/2025 23:51;v1.8.3
15;Rei do Caldo;A4QTP87O;30/08/2025 09:51;159;KY16BR;IXYWZ6;CannoliEngine;POS;;True;9964;False;SCHEDULED;TAKEOUT;DELIVERYVIP;;CANCELED;43;602;29.99;08/11/2024 09:29;v1.5.1
15;Rei do Caldo;A5D157U2;29/11/2024 16:36;342;Q4NRVJ;0UJA8A;DirectOrder;POS;;True;7999;False;SCHEDULED;INDOOR;WHATSAPP;;PLACED;46;2691;30.15;12/07/2025 11:08;v2.4.0
15;Rei do Caldo;AJ6N7A9G;14/08/2025 22:34;612;HAGQ9I;046DPU;DirectOrder;APP;;True;3557;False;SCHEDULED;INDOOR;EPADOCA;08/06/2025 14:01;PENDING;30;3550;37.73;08/06/2025 16:01;v3.8.7
15;Rei do Caldo;AKZHDD49;27/08/2025 16:52;282;H06DT4;4E2PB9;CannoliEngine;WEB;;True;1919;False;SCHEDULED;DELIVERY;EPADOCA;;CONFIRMED;42;3156;75.71;17/11/2024 14:43;v2.5.5
15;Rei do Caldo;AT8D3GFS;04/09/2024 20:56;401;BJD6WR;BODDFN;DirectOrder;POS;Voluptas praesentium facilis dicta vitae.;False;2854;False;IMMEDIATE;INDOOR;SITE;;PENDING;78;3168;57.74;02/06/2025 01:20;v3.2.4
15;Rei do Caldo;B45OCEYJ;13/11/2024 13:27;614;DCOH5W;YZMO4C;KDSPro;APP;;False;2800;False;IMMEDIATE;DELIVERY;ANOTAAI;;PLACED;15;1628;50.01;29/04/2025 19:22;v1.7.9
15;Rei do Caldo;BGY0LZS3;29/04/2025 09:07;980;M0JG4Q;8I0Q1R;IfoodBridge;WEB;Perspiciatis in quia dolorem.;True;1052;False;SCHEDULED;DELIVERY;99FOOD;;CONFIRMED;80;2078;44.06;01/04/2025 13:58;v1.1.2
15;Rei do Caldo;BICSAWGW;07/04/2025 08:32;943;MVRWJW;9XYUDQ;KDSPro;WEB;Soluta blanditiis corporis ipsa culpa at.;False;2402;False;SCHEDULED;DELIVERY;IFOOD;;PLACED;82;390;82.8;08/12/2024 16:04;v3.6.1
15;Rei do Caldo;BMWDGT7U;28/10/2024 09:01;665;ED3961;WLPNP0;IfoodBridge;APP;Mollitia nostrum illo est.;False;6601;False;IMMEDIATE;DELIVERY;SITE;;CANCELED;11;3325;148.83;12/08/2025 14:08;v1.3.0
15;Rei do Caldo;CECZW3YN;28/05/2025 04:16;430;DZ4VGY;UYCDMK;CannoliEngine;APP;;True;4244;False;IMMEDIATE;DELIVERY;WHATSAPP;19/05/2025 19:28;CONFIRMED;49;1412;82.74;19/05/2025 06:36;v1.2.3
15;Rei do Caldo;CSLVMAF0;01/10/2024 19:17;306;L00XUP;NDNLA6;CannoliEngine;APP;Aperiam quae sed expedita officia debitis dignissimos neque.;False;2008;False;IMMEDIATE;TAKEOUT;ANOTAAI;;CONCLUDED;74;3064;67.04;09/10/2024 09:42;v2.3.6
15;Rei do Caldo;D3UUZD0B;24/05/2025 15:37;610;KZUWUV;IW5U52;DirectOrder;WEB;;True;6832;False;IMMEDIATE;INDOOR;WHATSAPP;;CONCLUDED;90;3305;31.33;26/11/2024 23:31;v2.3.8
15;Rei do Caldo;D6CGF4BE;01/07/2025 13:11;481;2018L1;5XP894;KDSPro;APP;Ipsa minima quod veniam molestias impedit eveniet.;False;1762;False;IMMEDIATE;INDOOR;DELIVERYVIP;;PENDING;71;709;74.15;14/04/2025 15:21;v1.6.4
15;Rei do Caldo;DRW2ING1;12/03/2025 08:46;619;FTOBDD;FK9OKJ;DirectOrder;WEB;;True;7692;False;SCHEDULED;TAKEOUT;DELIVERYVIP;21/06/2025 11:34;DISPATCHED;36;3134;16.68;19/06/2025 20:10;v3.8.1
15;Rei do Caldo;DXNQ6KPS;24/05/2025 15:37;755;OD150A;880IB3;CannoliEngine;WEB;Asperiores earum dignissimos adipisci.;False;2933;False;IMMEDIATE;DELIVERY;WHATSAPP;03/01/2025 12:36;CONCLUDED;85;2244;51.03;01/01/2025 19:57;v3.8.1
15;Rei do Caldo;E05URSHF;10/01/2025 05:00;643;BPHUO5;8F7GTG;DirectOrder;WEB;;False;1514;False;SCHEDULED;TAKEOUT;99FOOD;10/02/2025 23:20;PENDING;84;2401;124.16;08/02/2025 13:44;v2.0.1
15;Rei do Caldo;FIY76BEF;25/02/2025 04:18;206;RDV64E;ZPFEF9;KDSPro;WEB;Consequuntur repellendus et iusto voluptatem provident.;True;3334;True;SCHEDULED;TAKEOUT;WHATSAPP;05/07/2025 12:36;PLACED;81;2120;33.58;05/07/2025 09:25;v2.1.4
15;Rei do Caldo;FJEP9SVU;30/07/2025 12:02;532;UEU7AX;TCFSBN;CannoliEngine;WEB;;True;4109;False;IMMEDIATE;TAKEOUT;IFOOD;;CANCELED;60;2833;54.62;23/03/2025 01:41;v2.0.6
15;Rei do Caldo;FJSRD7XS;15/06/2025 07:05;374;M9CO27;K66QDT;CannoliEngine;WEB;;False;2337;False;IMMEDIATE;DELIVERY;ANOTAAI;;CONFIRMED;53;470;19.34;28/10/2024 16:52;v2.5.8
15;Rei do Caldo;GP8TPO3A;16/03/2025 03:02;672;MPFZ61;QS3L38;DirectOrder;WEB;;True;7595;False;IMMEDIATE;TAKEOUT;IFOOD;;CONFIRMED;88;3163;26.05;29/01/2025 14:30;v1.5.7
15;Rei do Caldo;GXBX2I8J;24/05/2025 15:37;502;4HGWUF;3Q78FC;DirectOrder;POS;Delectus quasi quos possimus modi dignissimos quia et.;True;4348;False;IMMEDIATE;TAKEOUT;99FOOD;;CONCLUDED;46;930;95.28;29/10/2024 15:38;v3.5.3
15;Rei do Caldo;HHZLPLH8;24/05/2025 15:37;360;7D72O2;01U6K5;DirectOrder;WEB;Quasi consequuntur at dicta.;False;4849;False;IMMEDIATE;INDOOR;SITE;;CONCLUDED;73;2015;77.22;29/07/2025 03:09;v1.9.6
15;Rei do Caldo;HWFR5X5J;02/11/2024 13:04;852;Y0KKRF;SRVGKP;DirectOrder;POS;;True;8464;False;IMMEDIATE;INDOOR;IFOOD;;CONCLUDED;41;1556;73.96;08/12/2024 17:05;v1.7.7
15;Rei do Caldo;I87JLGTV;24/05/2025 15:37;491;XJJDH2;UDX1ZF;KDSPro;POS;;False;8501;False;IMMEDIATE;INDOOR;EPADOCA;;CONCLUDED;69;2153;51.69;02/07/2025 22:23;v1.9.0
15;Rei do Caldo;IF003WZ1;22/06/2025 04:42;36;0AGWVL;EWLHHO;CannoliEngine;WEB;;False;6482;False;SCHEDULED;DELIVERY;ANOTAAI;;PLACED;11;2795;42.14;12/01/2025 19:14;v1.0.7
15;Rei do Caldo;IM5BWK5Z;24/05/2025 15:37;321;TVL6ZN;19B4UE;DirectOrder;WEB;;False;9351;False;SCHEDULED;TAKEOUT;DELIVERYVIP;;CONCLUDED;51;1767;61.45;30/09/2024 17:12;v2.6.8
15;Rei do Caldo;IOGGG0JM;12/03/2025 01:11;561;KPKHIS;KVNMQT;IfoodBridge;POS;;True;1499;False;IMMEDIATE;TAKEOUT;SITE;06/07/2025 21:49;DISPATCHED;74;2905;30.44;06/07/2025 02:31;v2.1.3
15;Rei do Caldo;IRW3Y5A2;24/05/2025 15:37;840;92HKQI;5OFVHD;KDSPro;APP;Perferendis cumque ducimus.;True;5582;False;SCHEDULED;TAKEOUT;WHATSAPP;16/08/2025 02:33;CONCLUDED;69;390;22.83;15/08/2025 19:13;v3.6.3
15;Rei do Caldo;K14A3K45;24/06/2025 03:57;723;K6AO0P;5SAC07;KDSPro;WEB;;True;7192;False;SCHEDULED;TAKEOUT;ANOTAAI;;CONCLUDED;68;2161;18.72;23/07/2025 12:32;v2.4.7
15;Rei do Caldo;KBZBHWRL;27/04/2025 09:38;152;4PW93Y;1O8S2A;IfoodBridge;POS;;True;6880;False;SCHEDULED;DELIVERY;EPADOCA;;PLACED;47;419;155.27;20/01/2025 01:00;v2.2.8
15;Rei do Caldo;LJH1FRX9;27/03/2025 21:18;175;ZXOFQ2;3ESYKH;CannoliEngine;APP;Voluptatum perferendis consequatur porro id non fugit.;True;7512;False;IMMEDIATE;INDOOR;WHATSAPP;;DISPATCHED;13;2214;16.35;15/07/2025 23:02;v1.7.7
15;Rei do Caldo;LSPO3U77;02/12/2024 22:36;274;JOYEAE;AKMFK4;DirectOrder;POS;;True;6405;False;SCHEDULED;DELIVERY;DELIVERYVIP;19/06/2025 00:26;CONCLUDED;67;521;163.12;17/06/2025 07:08;v3.3.2
15;Rei do Caldo;M0PM06D5;02/02/2025 22:51;617;LHOI1L;KJ41FM;IfoodBridge;WEB;Quasi repellendus repudiandae quibusdam vel deserunt quia.;True;7218;False;IMMEDIATE;TAKEOUT;99FOOD;;PENDING;71;2360;46.28;09/02/2025 10:57;v2.7.8
15;Rei do Caldo;M6PY3LTU;24/08/2025 22:54;290;37BQVY;KH67MJ;IfoodBridge;POS;Soluta ea error at quibusdam.;False;7408;False;IMMEDIATE;DELIVERY;SITE;15/06/2025 00:48;DISPATCHED;65;1238;27.35;13/06/2025 23:12;v2.3.6
15;Rei do Caldo;M7NKJSQR;10/03/2025 11:14;617;UVGAK3;I3JR67;IfoodBridge;POS;;False;6567;False;IMMEDIATE;INDOOR;DELIVERYVIP;05/04/2025 21:26;CONCLUDED;7;3374;90.97;04/04/2025 03:48;v3.6.0
15;Rei do Caldo;MHN5O4I4;24/05/2025 15:37;518;HN5ZB9;XCZPLE;IfoodBridge;APP;Soluta voluptatem quasi quos veritatis ex cum.;True;5803;False;SCHEDULED;DELIVERY;EPADOCA;28/04/2025 07:16;CONCLUDED;17;3357;131.44;27/04/2025 13:42;v1.5.5
15;Rei do Caldo;NJER2YOI;01/06/2025 12:28;506;T5CB5V;8T40C1;IfoodBridge;POS;;True;8743;False;IMMEDIATE;INDOOR;ANOTAAI;;PLACED;14;1229;72.76;05/06/2025 13:58;v3.1.4
15;Rei do Caldo;NVFH3NPB;30/08/2025 21:19;181;D1K3K9;WF2B2K;KDSPro;APP;;False;4763;False;SCHEDULED;TAKEOUT;EPADOCA;21/05/2025 06:00;DISPATCHED;41;730;78.0;19/05/2025 21:46;v2.4.2
15;Rei do Caldo;NWYEJ5VA;16/03/2025 20:57;743;WPITKF;DBM1SW;KDSPro;APP;Animi atque vero nisi magnam itaque.;False;1431;False;SCHEDULED;INDOOR;99FOOD;;CANCELED;33;3155;44.86;21/12/2024 12:46;v3.3.3
15;Rei do Caldo;OHDVHROR;15/03/2025 05:33;61;UKXU73;N6LJME;IfoodBridge;APP;;False;2033;False;IMMEDIATE;INDOOR;SITE;26/09/2024 20:11;CONFIRMED;50;969;23.02;24/09/2024 22:06;v3.6.8
15;Rei do Caldo;P23S2QUS;24/05/2025 15:37;428;WJW62Z;10I4LY;CannoliEngine;POS;;True;5585;False;IMMEDIATE;INDOOR;DELIVERYVIP;27/03/2025 21:43;CONCLUDED;33;2603;23.14;28/03/2025 03:39;v3.5.6
15;Rei do Caldo;PEN4FE98;24/05/2025 15:37;79;9AHSH1;GRG946;CannoliEngine;APP;;True;5874;False;SCHEDULED;DELIVERY;DELIVERYVIP;;CONCLUDED;11;201;53.03;09/09/2024 19:59;v3.9.1
15;Rei do Caldo;Q42PKDPK;08/12/2024 08:44;844;5BVS87;03MZSB;DirectOrder;POS;Fugiat itaque dolores doloremque autem.;True;7342;False;SCHEDULED;DELIVERY;EPADOCA;11/03/2025 02:39;DISPATCHED;22;3022;41.16;08/03/2025 20:44;v2.9.3
15;Rei do Caldo;Q9A1IYR8;12/05/2025 00:00;445;A92VNB;BIJVKI;IfoodBridge;POS;;True;6278;False;IMMEDIATE;TAKEOUT;ANOTAAI;;CONCLUDED;49;2764;45.96;13/12/2024 12:27;v3.2.5
15;Rei do Caldo;QJGLU0JF;16/03/2025 10:14;688;CK5TCG;3NCGUR;DirectOrder;WEB;;True;2806;False;IMMEDIATE;TAKEOUT;ANOTAAI;;DISPATCHED;84;2852;55.9;25/06/2025 15:17;v2.5.2
15;Rei do Caldo;R2FPMT4Q;14/02/2025 23:19;396;KYMYHQ;QHSKB1;DirectOrder;APP;Eum quos deleniti explicabo odit odio nesciunt.;True;8092;False;SCHEDULED;INDOOR;DELIVERYVIP;23/03/2025 05:46;CANCELED;16;2374;82.75;22/03/2025 08:02;v2.6.8
15;Rei do Caldo;R9L6OAFA;01/04/2025 04:45;418;ZHUF5M;EVZS1Z;CannoliEngine;POS;;False;3332;False;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;48;560;45.73;02/08/2025 20:09;v1.8.3
15;Rei do Caldo;RJLBFRJS;15/07/2025 07:07;71;JJ7P3O;PBL120;CannoliEngine;POS;Ea numquam eum perspiciatis adipisci.;False;9823;False;IMMEDIATE;TAKEOUT;IFOOD;31/08/2025 13:47;PLACED;15;2059;90.29;29/08/2025 19:41;v2.7.0
15;Rei do Caldo;RNLDUBYL;03/04/2025 08:26;215;KXEF3J;8JCFD9;DirectOrder;APP;;False;9746;False;SCHEDULED;TAKEOUT;IFOOD;;DISPATCHED;49;1197;107.38;26/01/2025 17:30;v2.5.0
15;Rei do Caldo;SH76II7Y;27/05/2025 02:22;220;ZYG2MM;KQFBBJ;DirectOrder;APP;;True;5165;False;SCHEDULED;DELIVERY;EPADOCA;04/01/2025 03:26;PENDING;77;2314;80.45;02/01/2025 16:53;v1.6.3
15;Rei do Caldo;SNPRGE49;18/05/2025 19:20;896;ZJQ1JA;QJMU4J;IfoodBridge;APP;Nulla officia cum eos sunt quis doloremque voluptatem.;True;3044;False;SCHEDULED;TAKEOUT;DELIVERYVIP;27/02/2025 04:34;DISPATCHED;65;3428;20.1;25/02/2025 09:52;v1.8.0
15;Rei do Caldo;TO9WXUKE;15/12/2024 18:58;447;X8NRSV;J8JGOI;DirectOrder;POS;;True;1151;False;SCHEDULED;TAKEOUT;WHATSAPP;;CONCLUDED;7;1093;36.95;24/12/2024 07:37;v3.2.6
15;Rei do Caldo;TSZ9EHWB;18/11/2024 16:40;741;BMFSFK;60W3PQ;DirectOrder;APP;Debitis unde exercitationem voluptas.;True;3308;False;IMMEDIATE;INDOOR;ANOTAAI;09/08/2025 01:00;CONCLUDED;67;207;43.14;08/08/2025 11:35;v3.9.7
15;Rei do Caldo;UEYT8NX3;18/12/2024 08:13;654;P4AGKY;5UMBAS;CannoliEngine;APP;;False;9687;False;SCHEDULED;TAKEOUT;ANOTAAI;22/04/2025 03:01;DISPATCHED;59;3016;44.34;21/04/2025 03:55;v3.2.0
15;Rei do Caldo;UGDAYGRU;17/10/2024 10:38;642;244U23;6I2Y0J;IfoodBridge;POS;Quam eius et aut repellat voluptates.;True;8064;False;SCHEDULED;DELIVERY;EPADOCA;;PENDING;47;978;29.06;29/01/2025 23:43;v1.0.1
15;Rei do Caldo;UHGFAI4M;18/04/2025 09:44;903;WRU4NL;GV1OF6;CannoliEngine;WEB;Distinctio ut quos sit libero.;False;2318;False;IMMEDIATE;TAKEOUT;ANOTAAI;27/02/2025 07:10;CONCLUDED;89;1621;84.27;26/02/2025 12:31;v3.1.6
15;Rei do Caldo;UQBY48TR;23/07/2025 06:28;988;9HLW2E;B5FA7K;CannoliEngine;APP;;False;9839;False;SCHEDULED;INDOOR;99FOOD;;CANCELED;56;610;65.29;06/06/2025 23:35;v2.0.5
15;Rei do Caldo;UQR5O1CE;17/10/2024 05:01;691;7B5YUF;XH61FB;IfoodBridge;WEB;;True;8338;False;IMMEDIATE;TAKEOUT;SITE;;CONCLUDED;62;1779;31.59;20/05/2025 20:26;v3.9.3
15;Rei do Caldo;V3WPXWDO;13/01/2025 01:42;726;GDMBP7;TY2P47;IfoodBridge;APP;Similique voluptatibus ipsa officiis mollitia ducimus eum.;False;9380;False;SCHEDULED;INDOOR;WHATSAPP;16/03/2025 11:23;CANCELED;64;3040;34.83;14/03/2025 11:16;v2.0.9
15;Rei do Caldo;VQB6N0YH;31/08/2025 11:58;317;YOB4ME;KP6IO7;DirectOrder;WEB;;True;5368;False;SCHEDULED;INDOOR;WHATSAPP;03/06/2025 21:28;CONCLUDED;71;1638;45.24;01/06/2025 11:08;v1.1.1
15;Rei do Caldo;VSB58ZBN;31/01/2025 14:48;887;IAB2YU;7YF9UL;DirectOrder;APP;Non facere nesciunt aliquid ex harum.;True;5564;False;SCHEDULED;INDOOR;ANOTAAI;;CONFIRMED;46;3253;27.71;05/03/2025 18:00;v1.1.8
15;Rei do Caldo;VWW5K422;09/09/2024 09:30;233;DKNOU6;TJ2PKK;IfoodBridge;WEB;;True;1369;False;IMMEDIATE;TAKEOUT;ANOTAAI;;DISPATCHED;38;2635;151.73;12/09/2024 03:06;v3.2.3
15;Rei do Caldo;W26UELZ2;23/03/2025 01:47;703;R822MW;8PNDSE;DirectOrder;APP;;True;6530;False;SCHEDULED;DELIVERY;ANOTAAI;;CANCELED;79;2568;100.03;20/05/2025 19:11;v3.7.9
15;Rei do Caldo;WN4KFA50;30/08/2025 14:27;95;NF9QQ6;YU1SLE;KDSPro;APP;Minima voluptatum quod possimus itaque delectus harum quae.;True;9727;False;IMMEDIATE;TAKEOUT;IFOOD;16/03/2025 17:42;CANCELED;67;1696;146.98;17/03/2025 03:01;v3.2.0
15;Rei do Caldo;X23YQSI8;16/08/2025 10:36;484;IYBC1G;JBLCVS;DirectOrder;APP;;True;1644;False;SCHEDULED;INDOOR;WHATSAPP;;CONFIRMED;58;2692;32.51;18/03/2025 23:38;v3.6.7
15;Rei do Caldo;XE0WBT5V;18/01/2025 04:02;704;CPF27Z;143C6N;DirectOrder;POS;;True;9320;False;IMMEDIATE;TAKEOUT;WHATSAPP;;CANCELED;52;1520;32.42;15/04/2025 00:11;v2.2.4
15;Rei do Caldo;XUZQUVER;30/11/2024 13:20;767;I56X4S;0407BV;IfoodBridge;POS;Fuga unde itaque aperiam provident.;False;7762;False;IMMEDIATE;TAKEOUT;WHATSAPP;16/07/2025 05:39;CONFIRMED;82;186;55.41;15/07/2025 06:58;v3.1.5
15;Rei do Caldo;Y3NFXF4U;05/09/2024 20:02;74;S3SR8X;T2K1S7;CannoliEngine;POS;Culpa nam in vel deserunt omnis.;False;2318;False;IMMEDIATE;DELIVERY;EPADOCA;;DISPATCHED;32;3294;163.96;06/01/2025 12:53;v1.8.2
15;Rei do Caldo;YOQHQ9Y8;30/07/2025 21:05;191;CQ1F6A;B06NTN;DirectOrder;POS;Eligendi illo sed est voluptas.;False;8218;False;IMMEDIATE;DELIVERY;EPADOCA;;PLACED;48;2305;31.13;30/08/2025 12:59;v2.9.7
15;Rei do Caldo;YTTZ9UU5;09/06/2025 10:39;457;R17PBC;Y6KGJI;CannoliEngine;POS;;False;4557;False;SCHEDULED;DELIVERY;IFOOD;05/10/2024 01:41;PLACED;61;1954;70.2;03/10/2024 20:05;v1.2.9
15;Rei do Caldo;Z162SR2N;18/11/2024 20:44;942;XYZTBI;VHFGCA;KDSPro;APP;;False;1919;False;SCHEDULED;DELIVERY;WHATSAPP;;CONFIRMED;48;2760;25.2;25/06/2025 05:31;v2.4.1
15;Rei do Caldo;ZD61FE7E;11/05/2025 20:11;821;JKNKW3;WVX7VZ;KDSPro;POS;;False;2636;False;IMMEDIATE;TAKEOUT;IFOOD;01/04/2025 07:35;CONCLUDED;39;2279;83.81;30/03/2025 18:11;v3.2.2
15;Rei do Caldo;ZVIT24PZ;09/07/2025 09:57;675;EVW6XQ;3CDNYY;CannoliEngine;APP;;False;6414;False;SCHEDULED;DELIVERY;ANOTAAI;01/09/2025 22:44;PENDING;79;367;22.47;01/09/2025 02:56;v1.4.3
16;Sabor Real;0E7FR6GK;17/12/2024 20:45;919;D451KD;GUUQE5;DirectOrder;WEB;;True;4319;False;IMMEDIATE;INDOOR;SITE;30/12/2024 12:03;PLACED;49;2673;49.15;28/12/2024 11:21;v1.9.3
16;Sabor Real;1F9ZKE2O;26/12/2024 04:26;687;JB5UEZ;BJHRR3;CannoliEngine;WEB;Voluptatum officiis eius aspernatur omnis.;True;5822;False;SCHEDULED;TAKEOUT;ANOTAAI;;CANCELED;60;1836;41.77;25/08/2025 09:51;v1.5.9
16;Sabor Real;1SFY4DKV;06/11/2024 22:21;86;781XXW;SI1COX;DirectOrder;APP;;False;5324;False;IMMEDIATE;INDOOR;SITE;;CONFIRMED;83;1988;37.25;10/12/2024 07:08;v3.6.6
16;Sabor Real;28L0EG95;13/06/2025 07:31;339;20GFOU;XUSGOA;IfoodBridge;WEB;;False;3772;False;SCHEDULED;INDOOR;99FOOD;06/04/2025 10:10;CONCLUDED;45;3350;70.66;06/04/2025 12:38;v3.2.0
16;Sabor Real;2ENMY8U9;13/04/2025 22:39;234;X16H34;WWI60G;CannoliEngine;WEB;;False;1354;True;SCHEDULED;INDOOR;IFOOD;;DISPATCHED;39;962;63.51;10/06/2025 10:38;v2.0.0
16;Sabor Real;2EUXXJIQ;12/11/2024 00:18;517;IHU8JF;QC2V6Z;KDSPro;WEB;Reprehenderit sequi excepturi excepturi cum illum cum.;True;8868;False;IMMEDIATE;DELIVERY;SITE;27/05/2025 19:22;CANCELED;48;2572;29.93;27/05/2025 08:33;v3.7.3
16;Sabor Real;2VNKPFPV;05/05/2025 08:53;114;68G8R7;ZO9JZG;KDSPro;APP;;False;8664;False;SCHEDULED;INDOOR;EPADOCA;22/01/2025 18:59;CONFIRMED;32;2643;14.8;21/01/2025 08:01;v1.4.9
16;Sabor Real;34DY27A2;11/11/2024 17:44;523;4LOE5K;AH84BJ;CannoliEngine;APP;Nisi quod quidem facilis deleniti pariatur.;True;9188;False;IMMEDIATE;INDOOR;WHATSAPP;07/05/2025 15:33;CONCLUDED;13;189;179.63;06/05/2025 15:28;v3.1.8
16;Sabor Real;357OP8NR;07/01/2025 08:08;605;PTJ66J;H1ZK2Q;IfoodBridge;APP;;False;4901;False;SCHEDULED;DELIVERY;99FOOD;;CONCLUDED;22;2245;83.01;26/04/2025 06:08;v1.7.2
16;Sabor Real;3CUFSBYS;11/04/2025 04:14;993;20MB5R;ZXNKBJ;CannoliEngine;POS;;True;9508;False;IMMEDIATE;INDOOR;EPADOCA;07/07/2025 03:13;PENDING;64;2990;95.62;05/07/2025 22:55;v1.4.1
16;Sabor Real;3G4I7D3Y;19/12/2024 04:19;105;W5CUEY;P52OGX;KDSPro;POS;;True;4073;False;IMMEDIATE;DELIVERY;99FOOD;;DISPATCHED;65;2123;54.8;11/06/2025 18:56;v3.6.4
