id_restaurante;nome_restaurante;id;segmentId;templateId;storeId;name;description;badge;type;status;isDefault;createdAt;createdBy;updatedAt;updatedBy
16;Sabor Real;1630;1192;1630;J7H4217PFT;Campanha BJR;Tenetur velit ullam omnis culpa provident error eaque atque quia.;;2;3;False;18/06/2024 05:24;fernandapires;31/03/2025 05:24;da-matajoao-pedro
16;Sabor Real;1631;1193;1631;QI62K3L0W5;Campanha BJS;;migration;1;3;False;17/08/2024 20:35;pintofelipe;15/02/2025 20:35;bernardo80
16;Sabor Real;1632;1194;1632;X0TATLLQHR;Campanha BJT;Sequi sapiente rem doloribus eligendi laudantium accusantium perspiciatis eius occaecati nulla optio enim.;winback;1;2;False;05/10/2024 03:22;alvesdavi-luiz;04/07/2025 03:22;mendesnatalia
16;Sabor Real;1633;5;1633;AKN207KIOA;Campanha BJU;Illum dicta facere temporibus quibusdam quo iure commodi tenetur dignissimos explicabo rerum.;consumption;2;4;False;02/05/2024 16:09;rda-mata;29/06/2024 16:09;portomaria-vitoria
16;Sabor Real;1634;1195;1634;IKZPXBB3MK;Campanha BJV;Ipsam a eos occaecati ab non velit molestias hic quas itaque saepe ad.;migration;2;1;False;29/06/2024 09:10;ccardoso;13/08/2024 09:10;ana-luiza31
16;Sabor Real;1635;1196;1635;L2WLX04XSB;Campanha BJW;Itaque maiores ipsam nesciunt quae ducimus.;;2;4;False;20/09/2024 12:39;mariane41;04/04/2025 12:39;emanuella37
16;Sabor Real;1636;1197;1636;KLS0RSHM21;Campanha BJX;Architecto excepturi temporibus autem aliquid sint ab iure perspiciatis.;winback;2;4;False;06/03/2024 04:28;melissa43;29/05/2024 04:28;luiz-otaviosales
16;Sabor Real;1637;5;1637;YBBBMV8TJ9;Campanha BJY;Beatae nihil dicta veniam repellat aut ea ea est quo saepe adipisci.;;2;2;False;10/10/2024 12:57;zoliveira;13/02/2025 12:57;arthurrodrigues
16;Sabor Real;1638;5;1638;KYN0BU8HRA;Campanha BJZ;Exercitationem ex quibusdam nisi doloribus autem consequuntur beatae minus.;winback;1;2;False;13/05/2024 13:35;isabellaazevedo;05/07/2024 13:35;da-matamirella
16;Sabor Real;1639;1198;1639;4TNDGDBNL7;Campanha BKA;Dignissimos explicabo unde ipsam dolorum molestias unde alias.;consumption;1;4;False;18/01/2024 16:40;novaesjoao-gabriel;14/05/2024 16:40;lorenada-cunha
16;Sabor Real;1640;5;1640;PVQG527V72;Campanha BKB;Quisquam architecto aliquid consectetur praesentium molestias veniam hic architecto dolorem accusantium adipisci.;winback;1;4;False;22/02/2024 17:16;loliveira;27/04/2024 17:16;ppires
16;Sabor Real;1641;5;1641;6XDMR7BJN7;Campanha BKC;Molestias velit sit beatae rerum culpa ipsa aliquam excepturi repudiandae quos.;;2;1;False;27/02/2024 06:35;kaiquejesus;22/10/2024 06:35;barroslaura
16;Sabor Real;1642;1199;1642;1NPKMX0F6O;Campanha BKD;Aliquam quibusdam deleniti hic quia doloremque nisi doloremque.;seasonal;1;2;True;23/04/2024 15:43;da-rosafelipe;04/09/2024 15:43;heitorda-mota
16;Sabor Real;1643;1200;1643;UJS3EV33PV;Campanha BKE;Iusto impedit dignissimos ab ab rerum suscipit fugit error.;;2;1;False;21/10/2024 09:25;nnunes;15/06/2025 09:25;costelaevelyn
16;Sabor Real;1644;1201;1644;KYLJ1J2PEM;Campanha BKF;Quod ut adipisci maiores quam perspiciatis alias tempora nam officiis vero error.;loyalty;1;4;True;11/10/2024 13:59;luiz-miguelda-conceicao;16/06/2025 13:59;andrefernandes
16;Sabor Real;1645;1202;1645;3HJEYM4UM7;Campanha BKG;Temporibus id laborum modi aperiam modi dicta placeat.;consumption;1;3;False;17/10/2024 08:17;henriquepires;03/01/2025 08:17;silveiravalentina
16;Sabor Real;1646;1203;1646;SC6XSGAFCO;Campanha BKH;Suscipit fugiat eos assumenda asperiores pariatur.;loyalty;2;1;False;15/06/2024 21:09;maria-cecilia78;19/03/2025 21:09;rnunes
16;Sabor Real;1647;1204;1647;FQQI5EQZPP;Campanha BKI;Praesentium officiis ex quae odit facere in rem consequatur suscipit voluptates alias officiis.;winback;2;4;False;22/10/2024 13:28;vitor-hugo45;26/02/2025 13:28;caio05
16;Sabor Real;1648;5;1648;XQKY9KVGCP;Campanha BKJ;Deleniti reprehenderit earum asperiores asperiores deleniti ut.;seasonal;2;4;True;07/08/2024 11:47;costelamatheus;23/03/2025 11:47;mariane85
16;Sabor Real;1649;1205;1649;ZV56LOPPS1;Campanha BKK;Similique debitis porro dolor sed perspiciatis perspiciatis cupiditate aperiam.;loyalty;1;4;True;25/07/2024 18:07;jcavalcanti;05/12/2024 18:07;marcos-viniciusda-luz
16;Sabor Real;1650;1206;1650;MK6TTGDL97;Campanha BKL;;winback;1;2;True;04/07/2024 14:37;heloisa23;11/07/2024 14:37;carolinarodrigues
16;Sabor Real;1651;5;1651;ECEVS40W58;Campanha BKM;Cumque voluptatem odit dignissimos in maiores sapiente velit.;loyalty;2;1;False;17/04/2024 16:23;sophiasilveira;19/11/2024 16:23;igor46
16;Sabor Real;1652;1207;1652;I34UDY1APG;Campanha BKN;;loyalty;2;2;False;30/05/2024 09:11;lfernandes;02/02/2025 09:11;marcelorodrigues
16;Sabor Real;1653;1208;1653;5RXE78D29F;Campanha BKO;At ipsam perspiciatis ab ex consequuntur dolor officiis.;loyalty;2;1;False;07/03/2024 12:35;carvalhopedro;13/08/2024 12:35;monteirovitoria
16;Sabor Real;1654;5;1654;CTBLRWU7AE;Campanha BKP;Pariatur eum voluptatum culpa sit quibusdam.;;2;2;False;21/06/2024 06:14;maria-sophia05;24/08/2024 06:14;thiagonovaes
16;Sabor Real;1655;5;1655;O7BTPDO7YF;Campanha BKQ;Officia eaque sunt iure a ipsam porro rerum voluptatum in sapiente.;migration;2;1;False;23/06/2024 21:59;moraesfernanda;21/03/2025 21:59;fernandesbarbara
16;Sabor Real;1656;1209;1656;UHA6F6M2XG;Campanha BKR;;consumption;2;3;False;29/04/2024 17:43;xda-rocha;08/08/2024 17:43;sarahmendes
16;Sabor Real;1657;1210;1657;6QSTTGIQT6;Campanha BKS;Quae voluptates ad ea perferendis corrupti quos.;loyalty;2;2;False;29/07/2024 06:18;santosenrico;12/01/2025 06:18;da-matasabrina
16;Sabor Real;1658;1211;1658;JEV4IY4K1N;Campanha BKT;Quos odio aspernatur laborum occaecati adipisci earum inventore hic eveniet nesciunt alias fuga.;consumption;2;4;False;06/11/2024 03:29;ucastro;22/04/2025 03:29;alexia23
16;Sabor Real;1659;1212;1659;C33U0JPO94;Campanha BKU;Consequuntur harum omnis possimus praesentium repellendus.;consumption;1;3;False;10/08/2024 20:24;sarahlima;05/09/2024 20:24;qda-mata
16;Sabor Real;1660;5;1660;IRB5RQBU0E;Campanha BKV;Reprehenderit nulla eius quaerat doloribus suscipit et minima iusto nisi totam deleniti.;consumption;1;3;True;21/05/2024 08:02;nuneshenrique;23/02/2025 08:02;davi-luiz11
16;Sabor Real;1661;1213;1661;I3NPPABLB5;Campanha BKW;Enim voluptatum non dicta dolor quasi id eos.;migration;2;2;False;26/03/2024 16:59;azevedogabriel;11/07/2024 16:59;rrodrigues
16;Sabor Real;1662;5;1662;BUCNJ1O7IN;Campanha BKX;;migration;1;4;False;19/03/2024 09:47;gustavocardoso;01/10/2024 09:47;goncalvesgabrielly
16;Sabor Real;1663;1214;1663;E2KQ0B1VWN;Campanha BKY;Sunt est delectus nemo illum iusto laborum impedit deserunt unde.;consumption;2;4;False;14/02/2024 01:31;costelabenjamin;30/09/2024 01:31;raul04
16;Sabor Real;1664;1215;1664;FPIVD2IGDX;Campanha BKZ;;;2;1;False;11/04/2024 03:59;sviana;11/10/2024 03:59;araujomaysa
16;Sabor Real;1665;1216;1665;O0AKGG5PKX;Campanha BLA;Iure sequi nulla commodi aperiam consequuntur deserunt blanditiis porro cum incidunt.;loyalty;1;4;False;01/02/2024 20:55;nnunes;22/08/2024 20:55;cardosovitor-gabriel
16;Sabor Real;1666;1217;1666;YYMOES7SZ4;Campanha BLB;Quam accusamus aspernatur modi voluptatum pariatur distinctio.;winback;1;1;False;02/10/2024 17:48;emanuel15;11/06/2025 17:48;cavalcantiraquel
16;Sabor Real;1667;1218;1667;L8DJ0EK3LN;Campanha BLC;Porro provident tempora provident exercitationem nemo neque.;loyalty;2;1;True;15/07/2024 03:49;dcampos;07/09/2024 03:49;maria-luizacardoso
16;Sabor Real;1668;1219;1668;65JU7YOL6L;Campanha BLD;;consumption;1;1;False;25/10/2024 13:53;ramoscecilia;22/06/2025 13:53;dgomes
16;Sabor Real;1669;1220;1669;7O6QNH5EYQ;Campanha BLE;Exercitationem inventore amet eos consequuntur neque doloribus voluptatum doloremque nostrum adipisci aperiam provident.;seasonal;1;4;False;20/09/2024 00:38;vitoriamonteiro;05/11/2024 00:38;fogacaeduarda
16;Sabor Real;1670;1221;1670;78QN8PACC1;Campanha BLF;Fugiat soluta ut vel doloribus non porro aliquam laudantium ipsum eaque dolore.;;1;4;False;14/03/2024 19:39;ununes;29/03/2024 19:39;da-cruzhelena
16;Sabor Real;1671;1222;1671;4CPKJYKX9C;Campanha BLG;;seasonal;2;4;False;13/08/2024 12:30;aragaojoana;28/10/2024 12:30;varaujo
16;Sabor Real;1672;1223;1672;6TE8CP9K02;Campanha BLH;Quis consequuntur aliquid possimus amet sequi eum.;winback;2;1;False;07/03/2024 21:22;da-motafrancisco;25/07/2024 21:22;nathanaraujo
16;Sabor Real;1673;1224;1673;WI7PLC1KJG;Campanha BLI;Consequatur magnam sequi iusto asperiores ad voluptates perspiciatis voluptatem.;winback;2;1;False;11/09/2024 15:10;carlos-eduardoda-conceicao;03/03/2025 15:10;osouza
16;Sabor Real;1674;5;1674;2XKD5R9X7X;Campanha BLJ;Vero at quo enim nobis architecto eius ipsam enim inventore.;migration;1;4;False;26/06/2024 19:52;sabrinasouza;13/07/2024 19:52;clariceramos
16;Sabor Real;1675;5;1675;XTUYL0BU1I;Campanha BLK;Maiores dignissimos odio sunt quaerat tempore consequuntur ab velit nam ipsum rerum.;consumption;2;4;False;09/08/2024 18:43;ana-clararamos;01/09/2024 18:43;leandro91
16;Sabor Real;1676;1225;1676;IJI934QPVB;Campanha BLL;Soluta neque nisi quisquam in dolores expedita commodi.;consumption;1;1;False;09/05/2024 18:50;kaiquemoura;19/01/2025 18:50;natalia75
16;Sabor Real;1677;1226;1677;2LJAURC0SW;Campanha BLM;Aliquid doloremque eveniet voluptates quas sint qui eligendi animi voluptatum non.;winback;2;2;False;26/09/2024 07:56;fviana;31/05/2025 07:56;bruno53
16;Sabor Real;1678;1227;1678;L27BM7FCJ0;Campanha BLN;Ex aperiam veritatis reiciendis autem est provident non nesciunt.;winback;1;3;False;18/08/2024 01:36;lunada-rocha;28/08/2024 01:36;melissa42
16;Sabor Real;1679;1228;1679;7DV5BY0632;Campanha BLO;;migration;1;4;False;10/02/2024 15:57;camposmaria;15/09/2024 15:57;juliaribeiro
16;Sabor Real;1680;1229;1680;DE83QUV5F3;Campanha BLP;Porro ratione placeat dicta repellendus alias commodi cumque quos beatae.;;2;2;False;24/07/2024 20:23;gabrielteixeira;04/11/2024 20:23;ianmoraes
16;Sabor Real;1681;5;1681;3ZH476EGQE;Campanha BLQ;Quas totam cupiditate enim rerum doloribus deleniti quidem doloremque error dicta ea laboriosam.;seasonal;2;2;False;25/05/2024 05:34;tduarte;26/05/2024 05:34;prodrigues
16;Sabor Real;1682;1230;1682;LRZ5G2YLFV;Campanha BLR;;migration;2;4;False;07/03/2024 16:32;pmoura;18/06/2024 16:32;salesheitor
16;Sabor Real;1683;5;1683;FB4LUX4L86;Campanha BLS;Eveniet consectetur dolor repudiandae tempore dignissimos reprehenderit quas.;seasonal;2;4;False;06/02/2024 05:09;olivia62;02/07/2024 05:09;isaac94
16;Sabor Real;1684;1231;1684;OYGHVQIZD8;Campanha BLT;;consumption;1;1;False;03/09/2024 19:39;joaquim76;26/12/2024 19:39;joao-guilherme49
17;Sushi Express;1685;5;1685;IHDRG8YGJ9;Campanha BLU;Dolor culpa ipsum repudiandae perspiciatis quo.;seasonal;1;2;False;23/09/2024 23:29;leandro24;30/10/2024 23:29;rodrigo35
17;Sushi Express;1686;1232;1686;3EIGBRI154;Campanha BLV;;consumption;1;1;False;02/04/2024 18:27;dcastro;12/06/2024 18:27;zda-conceicao
17;Sushi Express;1687;5;1687;ASM58HWE8E;Campanha BLW;;migration;1;2;False;17/04/2024 07:16;bbarros;18/12/2024 07:16;kmendes
17;Sushi Express;1688;1233;1688;NWCQTJVU1I;Campanha BLX;Aliquid perferendis aspernatur nihil delectus nulla numquam neque nobis dolor at eos occaecati.;seasonal;1;1;False;03/07/2024 03:05;xporto;06/08/2024 03:05;rezendejoao
17;Sushi Express;1689;1234;1689;2QYUOLNLPR;Campanha BLY;Mollitia natus consequatur doloremque amet animi consequuntur sit odio.;consumption;1;2;True;17/02/2024 22:45;isabellacardoso;10/06/2024 22:45;freitascaue
17;Sushi Express;1690;1235;1690;0Y2ATGXI9C;Campanha BLZ;In saepe voluptates nihil ducimus assumenda laborum.;winback;1;3;False;23/04/2024 05:24;monteiroalicia;30/01/2025 05:24;dsilva
17;Sushi Express;1691;1236;1691;0HCN1D53I0;Campanha BMA;Tempora error nulla inventore non esse porro dolor mollitia.;;1;4;False;29/07/2024 22:53;fernanda82;03/04/2025 22:53;evelyn16
17;Sushi Express;1692;1237;1692;DU9ZZ99VMH;Campanha BMB;Pariatur officia vel minima culpa cupiditate earum quos animi.;consumption;1;2;False;03/04/2024 13:26;viniciusda-luz;31/07/2024 13:26;julia04
17;Sushi Express;1693;1238;1693;W9A8RWHO3U;Campanha BMC;Adipisci atque ex nihil dignissimos quaerat voluptatem eum accusamus optio.;winback;1;1;False;19/07/2024 03:58;maria-alice68;28/03/2025 03:58;costelaluiz-miguel
17;Sushi Express;1694;5;1694;3O3QYEPJRF;Campanha BMD;Eligendi commodi ea occaecati molestiae quia nam velit temporibus repellat quidem.;consumption;1;1;False;14/07/2024 22:51;ida-conceicao;25/09/2024 22:51;mariane22
17;Sushi Express;1695;1239;1695;N6PWE3960B;Campanha BME;Repellendus porro error hic ad atque vel ullam incidunt.;loyalty;2;3;False;20/05/2024 23:42;kaiquecunha;09/09/2024 23:42;costadiogo
17;Sushi Express;1696;1240;1696;DV28O470JP;Campanha BMF;Quae magni perspiciatis facere sed voluptas earum tempora recusandae blanditiis maxime.;winback;1;4;False;16/01/2024 02:44;danielbarbosa;17/10/2024 02:44;teixeirajoao-felipe
17;Sushi Express;1697;1241;1697;9BLB8ND6NY;Campanha BMG;Optio sed amet possimus ullam a laudantium doloremque ipsam provident quas.;loyalty;1;1;True;23/04/2024 02:58;davi-lucasda-cunha;20/09/2024 02:58;urodrigues
17;Sushi Express;1698;5;1698;X2VVI7AIJW;Campanha BMH;Et laudantium commodi fugit a doloribus fuga rerum quaerat praesentium possimus quidem dolore.;;2;1;True;21/10/2024 00:35;vitor-gabriel25;10/05/2025 00:35;larissavieira
17;Sushi Express;1699;1242;1699;42JPLJ9A6B;Campanha BMI;Atque maxime officiis ad debitis architecto eos nesciunt corporis unde alias minus animi.;;2;2;False;20/08/2024 11:52;luiz-gustavomonteiro;25/09/2024 11:52;melobruna
17;Sushi Express;1700;1243;1700;3MNA9TV4OE;Campanha BMJ;Id similique numquam recusandae atque error consequatur eveniet veniam doloribus.;seasonal;2;3;False;05/05/2024 14:38;kevincaldeira;03/02/2025 14:38;isismelo
17;Sushi Express;1701;1244;1701;DSG62NGXCY;Campanha BMK;Saepe hic laboriosam nesciunt aperiam eius odit aut esse ducimus officiis.;consumption;1;4;False;24/10/2024 13:43;rochaerick;03/12/2024 13:43;fcarvalho
17;Sushi Express;1702;1245;1702;JWYR248X53;Campanha BML;Distinctio reiciendis veritatis libero magnam rerum quod magnam perferendis vitae consequatur provident ea.;loyalty;1;2;True;08/02/2024 04:59;unogueira;19/10/2024 04:59;tpeixoto
17;Sushi Express;1703;1246;1703;QQFLNOJKNP;Campanha BMM;Adipisci voluptas quas aperiam voluptatem tenetur ipsum facilis officiis fugiat sed minus.;loyalty;2;3;False;28/02/2024 00:21;viniciuscosta;22/12/2024 00:21;gda-cruz
17;Sushi Express;1704;1247;1704;IS15425WJ0;Campanha BMN;Aperiam ipsa quaerat aperiam corrupti possimus perspiciatis adipisci.;seasonal;1;4;False;13/02/2024 09:30;iduarte;16/11/2024 09:30;cunhajoao-lucas
17;Sushi Express;1705;1248;1705;9D46KT79AA;Campanha BMO;Accusantium harum dolorum quam molestiae et fugit amet molestias quam iste dolores ad.;consumption;2;2;False;28/10/2024 08:00;csales;12/04/2025 08:00;maria-alicesilva
17;Sushi Express;1706;5;1706;XK02RA81RX;Campanha BMP;;;1;4;True;24/08/2024 00:57;pietra60;11/11/2024 00:57;antonio47
17;Sushi Express;1707;1249;1707;LJFEDTEETQ;Campanha BMQ;Sit eos cupiditate minima maiores dolor laboriosam eveniet molestiae molestias numquam magnam.;;1;1;False;05/08/2024 01:05;jesuspedro-miguel;28/08/2024 01:05;vitoria58
17;Sushi Express;1708;1250;1708;V6F4EUXHQ5;Campanha BMR;Sit corporis quos ut temporibus sapiente nihil rerum iusto.;;2;3;False;27/08/2024 06:12;lcostela;27/10/2024 06:12;rodriguesraquel
17;Sushi Express;1709;1251;1709;ANX0H6VY9R;Campanha BMS;Quaerat quia vitae minima blanditiis corrupti perspiciatis laudantium odio saepe praesentium similique.;;1;3;True;22/08/2024 03:29;xsouza;20/10/2024 03:29;da-rochajoao
17;Sushi Express;1710;1252;1710;24Q7EN8ADN;Campanha BMT;A maiores qui quaerat ipsum itaque assumenda.;winback;2;4;False;24/01/2024 23:57;da-luzrenan;23/07/2024 23:57;luigigomes
17;Sushi Express;1711;1253;1711;N9HJ67TM0Z;Campanha BMU;Veniam totam delectus veritatis quia perferendis tenetur ex blanditiis.;;1;2;False;16/05/2024 12:20;nina67;22/07/2024 12:20;peixotoemanuella
17;Sushi Express;1712;1254;1712;8A6M9682YF;Campanha BMV;Nihil iusto recusandae molestiae quas dolores laboriosam harum doloribus nam repudiandae.;loyalty;2;4;False;22/05/2024 03:26;milena67;08/10/2024 03:26;zcostela
17;Sushi Express;1713;5;1713;Y5R8T9450X;Campanha BMW;Accusantium maiores ipsam vitae necessitatibus maxime facere temporibus harum nulla illum similique aliquam.;winback;1;2;False;20/08/2024 20:01;alanamoura;03/02/2025 20:01;erick64
17;Sushi Express;1714;1255;1714;YLTX182KYB;Campanha BMX;;consumption;1;4;True;10/07/2024 05:45;vitor-hugoda-mata;17/02/2025 05:45;ninapeixoto
17;Sushi Express;1715;5;1715;YJKD9UCEGY;Campanha BMY;Recusandae velit pariatur tempora quas assumenda id illo blanditiis impedit repellat ut expedita.;loyalty;2;2;False;22/07/2024 07:08;enzo63;18/03/2025 07:08;da-cunhaeduarda
17;Sushi Express;1716;5;1716;DVMWTRSHRB;Campanha BMZ;Et ducimus quibusdam architecto doloremque itaque magni alias non quis.;seasonal;1;2;False;24/05/2024 11:24;costacamila;11/06/2024 11:24;umartins
17;Sushi Express;1717;1256;1717;KG9UZ1KKTD;Campanha BNA;Dolores animi cum sunt assumenda nulla necessitatibus assumenda corrupti.;migration;1;2;False;01/04/2024 17:57;fmoraes;02/12/2024 17:57;valentinasilva
17;Sushi Express;1718;1257;1718;PJI9TT96J6;Campanha BNB;;loyalty;1;1;False;21/08/2024 01:24;vicenteporto;21/01/2025 01:24;leticiajesus
17;Sushi Express;1719;1258;1719;9YXJH8KGYZ;Campanha BNC;;loyalty;2;4;False;02/06/2024 11:22;irodrigues;16/12/2024 11:22;silveirarebeca
17;Sushi Express;1720;1259;1720;ZIWWL0A9GQ;Campanha BND;Veritatis ducimus laboriosam sunt voluptate at ut.;loyalty;1;4;False;14/04/2024 21:20;imelo;12/12/2024 21:20;moreiradavi-lucca
17;Sushi Express;1721;5;1721;B4MFPVK4WY;Campanha BNE;Eum inventore iusto saepe assumenda repellat maxime mollitia aspernatur debitis facilis ipsam perspiciatis.;winback;2;4;False;13/03/2024 06:50;luiza16;12/09/2024 06:50;maria-cecilia95
17;Sushi Express;1722;1260;1722;05S34CGSPF;Campanha BNF;Laboriosam iure laborum ratione odit totam vitae.;winback;1;1;True;27/08/2024 14:11;fernandesluiza;28/12/2024 14:11;nicoleteixeira
17;Sushi Express;1723;5;1723;PZ4FNW2L4K;Campanha BNG;Sed libero voluptates asperiores ex consequuntur ratione harum occaecati.;loyalty;1;3;False;05/05/2024 04:08;ianfogaca;14/05/2024 04:08;aliciamendes
17;Sushi Express;1724;1261;1724;C6QDCV2IYQ;Campanha BNH;Dicta dignissimos laboriosam minima officiis id perferendis velit repellat beatae quisquam voluptate.;migration;2;4;False;19/01/2024 14:45;tmendes;02/06/2024 14:45;oalmeida
17;Sushi Express;1725;1262;1725;LCHHCC5ZSN;Campanha BNI;Error molestiae sapiente quod maiores incidunt mollitia debitis.;;1;1;True;06/04/2024 23:57;souzapedro-lucas;06/10/2024 23:57;igor16
17;Sushi Express;1726;1263;1726;9YJG6QOARI;Campanha BNJ;;;1;4;False;18/10/2024 21:49;kevinfreitas;20/11/2024 21:49;thomas22
17;Sushi Express;1727;1264;1727;4RWB45D5KG;Campanha BNK;Optio exercitationem nobis deleniti quisquam rem explicabo voluptate itaque quis.;loyalty;1;3;False;03/04/2024 12:35;lavinia56;01/08/2024 12:35;da-cunhacecilia
17;Sushi Express;1728;1265;1728;OHNJYPOGX4;Campanha BNL;Ab et ullam et commodi repellendus sequi ducimus numquam nostrum at.;consumption;2;1;False;17/01/2024 19:32;sribeiro;17/01/2024 19:32;rafael29
17;Sushi Express;1729;1266;1729;ZB28MCLICE;Campanha BNM;;seasonal;2;1;False;05/02/2024 16:28;ninaviana;16/11/2024 16:28;yramos
17;Sushi Express;1730;1267;1730;O22ZJ719VP;Campanha BNN;Deleniti veniam assumenda accusantium molestias voluptatum officiis facilis asperiores.;;1;3;False;10/03/2024 10:58;kamilly64;11/11/2024 10:58;teixeiragabriel
17;Sushi Express;1731;1268;1731;AJGOJCVJ0S;Campanha BNO;At dolor iste exercitationem repellendus quod.;consumption;1;2;False;13/07/2024 03:46;hteixeira;08/01/2025 03:46;lopesthiago
17;Sushi Express;1732;1269;1732;DEU3DB8ACR;Campanha BNP;;loyalty;2;4;False;23/07/2024 10:17;eduarda29;04/04/2025 10:17;eduardomartins
17;Sushi Express;1733;1270;1733;N85J0DK90W;Campanha BNQ;Hic at adipisci cum optio ea saepe pariatur enim esse tempora fuga deserunt.;seasonal;1;1;False;24/10/2024 09:24;da-cruzstephany;31/07/2025 09:24;mariane21
17;Sushi Express;1734;5;1734;4C3IYX95OJ;Campanha BNR;Et nisi necessitatibus libero repellendus maxime ipsam minus blanditiis.;migration;2;1;True;09/10/2024 14:51;marcos-vinicius09;04/04/2025 14:51;santosdavi-lucas
17;Sushi Express;1735;1271;1735;57QNTPAPCJ;Campanha BNS;Dolorum maiores fugit voluptatum explicabo a quod perferendis officiis.;winback;2;4;False;05/05/2024 06:27;da-costaana;20/07/2024 06:27;zmendes
17;Sushi Express;1736;1272;1736;YLEQDB2PC3;Campanha BNT;Eaque minima commodi delectus fugiat at totam repellendus ducimus.;migration;1;4;False;19/06/2024 10:28;xlopes;11/08/2024 10:28;helena98
17;Sushi Express;1737;1273;1737;JS9NPTPR2P;Campanha BNU;Quo perferendis beatae eum inventore quaerat dignissimos.;loyalty;1;3;False;13/07/2024 13:37;enzomonteiro;22/04/2025 13:37;martinsjoao-gabriel
17;Sushi Express;1738;1274;1738;JAW2DF80WT;Campanha BNV;Molestiae eius quibusdam id cupiditate nobis maiores.;seasonal;1;1;False;26/08/2024 10:19;sarahmoreira;25/10/2024 10:19;sophie78
17;Sushi Express;1739;1275;1739;MVJKQ5O0T4;Campanha BNW;Nemo excepturi sequi autem non cumque dolorum nihil similique nemo quis repellat quod.;;1;1;False;18/03/2024 00:30;mda-luz;10/04/2024 00:30;pietrabarbosa
17;Sushi Express;1740;5;1740;O04TFRX245;Campanha BNX;;;1;2;False;05/08/2024 10:17;laissilva;23/11/2024 10:17;isabelly16
17;Sushi Express;1741;5;1741;W5WLO61PO9;Campanha BNY;Recusandae voluptatibus ex qui voluptate modi necessitatibus ad quaerat libero iure.;seasonal;1;4;True;04/06/2024 02:44;da-mataana-beatriz;23/11/2024 02:44;zoliveira
17;Sushi Express;1742;1276;1742;2I5SGFCFLJ;Campanha BNZ;;winback;2;1;False;01/02/2024 21:11;alexiacunha;08/04/2024 21:11;kbarbosa
17;Sushi Express;1743;5;1743;U73365RD46;Campanha BOA;Quidem commodi optio dolore facere placeat.;migration;1;4;False;05/09/2024 15:48;augusto31;17/04/2025 15:48;melojoao-miguel
17;Sushi Express;1744;1277;1744;TS98IZ3U81;Campanha BOB;Et aperiam saepe tempora at vitae minus aliquam repudiandae.;seasonal;2;1;False;11/06/2024 01:05;ada-mata;23/11/2024 01:05;cecilia18
17;Sushi Express;1745;1278;1745;V4W5NU4IN2;Campanha BOC;Tempora repellat praesentium nemo sequi amet provident animi ea asperiores saepe iure repudiandae.;consumption;1;1;False;13/10/2024 02:12;luiz-gustavopereira;13/07/2025 02:12;isabellydas-neves
17;Sushi Express;1746;1279;1746;ARTA4PN9A7;Campanha BOD;Placeat libero odit recusandae amet molestiae eum rem.;migration;2;4;False;22/04/2024 20:06;ana-claracardoso;18/12/2024 20:06;zrezende
17;Sushi Express;1747;1280;1747;R6SAKRAFFL;Campanha BOE;Sint qui praesentium officiis quod aliquid quas placeat expedita magnam quos praesentium tenetur.;consumption;1;3;False;18/05/2024 07:32;da-rochaana-laura;17/10/2024 07:32;lgomes
17;Sushi Express;1748;5;1748;46ELJC2TR1;Campanha BOF;Eligendi cumque dicta in nulla error consectetur aliquid provident quod laboriosam enim.;winback;1;3;False;09/02/2024 02:41;ana-livia65;21/07/2024 02:41;yagoda-cunha
17;Sushi Express;1749;1281;1749;A03DAZ3RWB;Campanha BOG;Esse architecto sunt quaerat necessitatibus perferendis voluptates necessitatibus sed ad inventore inventore harum.;winback;1;2;False;14/02/2024 20:53;enunes;02/11/2024 20:53;maria-eduardada-rosa
17;Sushi Express;1750;5;1750;RZF1U6VQS4;Campanha BOH;Sed voluptate earum labore voluptatibus quo ab et nemo.;loyalty;1;4;False;06/11/2024 11:14;mendeslarissa;23/01/2025 11:14;cardosomariana
17;Sushi Express;1751;5;1751;OOBCK3ERVK;Campanha BOI;;winback;1;4;False;31/01/2024 16:08;nathan22;05/08/2024 16:08;valentina58
17;Sushi Express;1752;5;1752;KGK8MYDL0L;Campanha BOJ;Asperiores dicta distinctio neque dolor temporibus nam maiores sit.;winback;1;3;False;10/06/2024 23:48;fernanda90;02/04/2025 23:48;pedro-henrique21
17;Sushi Express;1753;1282;1753;V96NIX9TWU;Campanha BOK;Unde velit optio dolores culpa enim facere assumenda ex tempora iure enim.;migration;1;2;False;24/01/2024 02:19;arodrigues;28/10/2024 02:19;vnovaes
17;Sushi Express;1754;1283;1754;F3IHSWIXN1;Campanha BOL;Corporis error quis quasi et adipisci.;migration;2;1;False;14/01/2024 19:37;camposvitor-hugo;05/06/2024 19:37;ceciliapeixoto
17;Sushi Express;1755;1284;1755;I477PKBRFB;Campanha BOM;Eum autem voluptates nihil exercitationem natus.;;1;4;False;21/01/2024 04:37;djesus;27/06/2024 04:37;lorenacardoso
17;Sushi Express;1756;1285;1756;M8RT419FG4;Campanha BON;Alias fugiat iste molestias earum nulla veritatis natus.;winback;1;3;False;25/07/2024 07:14;cardosolais;08/08/2024 07:14;roliveira
